mapping, replan, sfc, mpc, df, 
0, 0.000222, 0.006037, 2.6867, 0.006407, 
0, 0.000259, 0.016149, 1.92048, 0.007148, 
5.61333, 0.000241, 0.004778, 1.62976, 0.007111, 
0, 0.000296, 0.005703, 1.79761, 0.006185, 
0, 0.000185, 0.005814, 1.78524, 0.006686, 
0, 0.000259, 0.005593, 1.61854, 0.006926, 
0, 0.000222, 0.005555, 1.7973, 0.006629, 
0, 0.00024, 0.005259, 1.72054, 0.006907, 
0, 0.00024, 0.006074, 1.92707, 0.005888, 
0, 0.000241, 0.005685, 3.05872, 0.007, 
0, 0.000519, 0.006315, 1.80932, 0.006741, 
0, 0.000297, 0.005759, 1.70982, 0.007759, 
4.57939, 0.000185, 0.005074, 3.66557, 0.006167, 
0, 0.000203, 0.005111, 4.01172, 0.006056, 
0, 0.000278, 0.005371, 5.39707, 0.012908, 
0, 0.000204, 0.005648, 3.55569, 0.006667, 
0, 0.000408, 0.005611, 8.12361, 0.219574, 
0, 0.00024, 0.005611, 12.8259, 0.123204, 
0, 0.000185, 0.110797, 8.68004, 0.006685, 
0, 0.000222, 0.004981, 6.82615, 0.006074, 
0, 0.000204, 0.005241, 4.17602, 0.006204, 
0, 0.000203, 0.005648, 4.2265, 0.00687, 
0, 0.000223, 0.005759, 4.41109, 0.006167, 
0, 0.000296, 0.61987, 3.9165, 0.008074, 
10.0706, 0.000185, 0.005907, 2.5437, 0.006648, 
0, 0.000222, 0.005871, 2.39863, 0.006463, 
0, 0.000223, 0.024, 2.82656, 0.006203, 
0, 0.000203, 0.005797, 2.46969, 0.017148, 
0, 0.000259, 0.006222, 3.10865, 0.006945, 
0, 0.000222, 0.028408, 3.02291, 0.006852, 
0, 0.000222, 0.005704, 2.71222, 0.006019, 
0, 0.000204, 0.00487, 2.76043, 0.006555, 
6.79598, 0.000222, 0.005129, 2.60357, 0.006315, 
0, 0.000222, 0.005834, 2.37404, 0.006334, 
0, 0.000185, 0.006056, 2.47991, 0.007185, 
0, 0.000222, 0.005703, 2.37622, 0.005834, 
0, 0.000222, 0.005296, 2.53937, 0.005963, 
0, 0.000185, 0.005666, 2.417, 0.01624, 
0, 0.000186, 0.005407, 2.59887, 0.007426, 
0, 0.000278, 0.005759, 2.44632, 0.007166, 
0, 0.000222, 0.005444, 2.6533, 0.006981, 
0, 0.000204, 0.030481, 1.84376, 0.01263, 
7.49052, 0.000222, 0.005722, 1.70607, 0.006278, 
0, 0.000186, 0.005426, 1.62502, 0.006241, 
0, 0.000204, 0.005241, 1.77291, 0.006519, 
0, 0.000222, 0.005815, 1.65759, 0.005908, 
0, 0.000222, 0.005981, 2.76102, 0.007074, 
0, 0.000222, 0.005408, 1.60469, 0.012778, 
0, 0.000222, 0.00587, 1.76719, 0.008148, 
0, 0.000204, 0.005537, 1.68857, 0.007611, 
0, 0.000204, 0.006148, 1.73774, 0.006592, 
4.98004, 0.000296, 0.026852, 1.99115, 0.006315, 
0, 0.000204, 0.005445, 1.65894, 0.006352, 
0, 0.000185, 0.005537, 1.69061, 0.006685, 
0, 0.000278, 0.006482, 1.64143, 0.006148, 
0, 0.000223, 0.005333, 1.68111, 0.006167, 
0, 0.000222, 0.005944, 2.02928, 0.006149, 
0, 0.000463, 0.005297, 1.82819, 0.006537, 
0, 0.00024, 0.005722, 1.78415, 0.007445, 
0, 0.000223, 0.028407, 1.71144, 0.007167, 
0, 0.00024, 0.005426, 1.75152, 0.005963, 
6.31676, 0.000222, 0.005111, 1.89798, 0.006889, 
0, 0.000204, 0.005722, 1.63987, 0.006574, 
0, 0.000204, 0.005092, 1.67452, 0.00637, 
0, 0.000204, 0.00576, 1.63226, 0.005852, 
0, 0.000204, 0.005111, 1.67287, 0.006852, 
0, 0.000185, 0.005167, 1.59139, 0.007908, 
0, 0.000185, 0.005334, 1.9342, 0.008, 
0, 0.000463, 0.005389, 1.76867, 0.007759, 
0, 0.000222, 0.005463, 1.73761, 0.006889, 
0, 0.000241, 0.005444, 1.89902, 0.007056, 
0, 0.000296, 0.006519, 1.91313, 0.02013, 
5.85352, 0.00026, 0.004871, 1.55398, 0.0065, 
0, 0.00024, 0.012074, 1.76741, 0.006574, 
0, 0.000222, 0.005556, 1.59659, 0.006814, 
0, 0.000186, 0.005593, 1.75487, 0.005833, 
0, 0.000204, 0.005519, 1.63348, 0.006352, 
0, 0.000259, 0.005611, 1.7833, 0.007204, 
0, 0.000185, 0.004612, 1.86994, 0.006796, 
0, 0.0005, 0.005296, 1.81417, 0.007389, 
0, 0.000223, 0.005388, 1.65796, 0.007037, 
0, 0.000333, 0.0075, 1.88382, 0.006185, 
5.6117, 0.000203, 0.00563, 1.70854, 0.006315, 
0, 0.000204, 0.005537, 1.69505, 0.005815, 
0, 0.000259, 0.005537, 1.52913, 0.006278, 
0, 0.000259, 0.0055, 1.73289, 0.00637, 
0, 0.000241, 0.005685, 1.54661, 0.005889, 
0, 0.000203, 0.005241, 1.93065, 0.007537, 
0, 0.000185, 0.005612, 1.63622, 0.006074, 
0, 0.000185, 0.005963, 2.06452, 0.006204, 
0, 0.000204, 0.005426, 1.70633, 0.007055, 
5.04243, 0.000204, 0.00524, 2.10739, 0.006185, 
0, 0.000259, 0.005388, 1.77489, 0.006277, 
0, 0.000223, 0.00537, 1.69932, 0.006018, 
0, 0.000296, 0.006222, 1.88256, 0.006592, 
0, 0.000223, 0.006444, 6.54902, 0.006037, 
0, 0.000222, 0.005445, 1.83741, 0.006982, 
0, 0.000203, 0.005852, 1.59483, 0.006556, 
0, 0.000241, 0.005797, 1.88122, 0.006278, 
0, 0.000241, 0.005481, 2.06243, 0.007666, 
0, 0.000203, 0.005593, 1.8683, 0.006686, 
0, 0.000223, 0.040666, 1.74148, 0.0075, 
5.53987, 0.000222, 0.006315, 2.54917, 0.006926, 
0, 0.000204, 0.005074, 2.69554, 0.007445, 
0, 0.000278, 0.006463, 1.79715, 0.007259, 
0, 0.000482, 0.005871, 1.97848, 0.00837, 
0, 0.000241, 0.006315, 1.84539, 0.007093, 
0, 0.000241, 0.0055, 1.78248, 0.018315, 
0, 0.000204, 0.0055, 1.66706, 0.006, 
0, 0.000204, 0.005889, 1.82933, 0.006445, 
0, 0.000222, 0.005408, 1.70235, 0.006814, 
0, 0.000222, 0.005593, 1.72009, 0.006537, 
5.84657, 0.00026, 0.005408, 1.62902, 0.006167, 
0, 0.000241, 0.005204, 1.9433, 0.006649, 
0, 0.000203, 0.005167, 1.567, 0.006481, 
0, 0.000204, 0.005334, 1.71406, 0.006352, 
0, 0.000222, 0.005037, 1.54813, 0.006315, 
0, 0.000222, 0.005148, 1.65235, 0.01926, 
0, 0.000777, 0.006037, 1.84196, 0.007278, 
0, 0.000204, 0.005648, 1.58789, 0.006519, 
0, 0.000278, 0.005778, 1.68935, 0.007759, 
0, 0.000259, 0.005481, 1.6455, 0.006667, 
0, 0.000537, 0.011593, 2.27376, 0.00687, 
5.21565, 0.000222, 0.005463, 1.81867, 0.006445, 
0, 0.000222, 0.005593, 1.5825, 0.00637, 
0, 0.000204, 0.005519, 1.67789, 0.0065, 
0, 0.000204, 0.005612, 1.58706, 0.006241, 
0, 0.000222, 0.006019, 1.77446, 0.0085, 
0, 0.000296, 0.007908, 4.2502, 0.007389, 
0, 0.000241, 0.0055, 1.65065, 0.006667, 
0, 0.000203, 0.005814, 1.87795, 0.007223, 
0, 0.000426, 0.005963, 2.66352, 0.006981, 
5.44739, 0.000185, 0.005389, 2.39665, 0.006, 
0, 0.000185, 0.005519, 3.32002, 0.006092, 
0, 0.000259, 0.005352, 2.47235, 0.006926, 
0, 0.000203, 0.005796, 2.72385, 0.005852, 
0, 0.000185, 0.005093, 2.38469, 0.005666, 
0, 0.000204, 0.005278, 2.64704, 0.007704, 
0, 0.000223, 0.005777, 2.63078, 0.005648, 
0, 0.000222, 0.005407, 2.69509, 0.006686, 
0, 0.00026, 0.005723, 2.64454, 0.007574, 
0, 0.000444, 0.006574, 2.44793, 0.006797, 
5.15243, 0.000185, 0.005129, 1.60544, 0.006629, 
0, 0.000241, 0.005445, 1.72198, 0.006574, 
0, 0.000222, 0.005833, 1.64113, 0.006, 
0, 0.000222, 0.005352, 2.0082, 0.00626, 
0, 0.000241, 0.005444, 1.5697, 0.006055, 
0, 0.000222, 0.005556, 1.74752, 0.014926, 
0, 0.000351, 0.006537, 1.81419, 0.006203, 
0, 0.000203, 0.005926, 1.65274, 0.007, 
0, 0.000204, 0.005408, 1.75715, 0.006592, 
6.03463, 0.000296, 0.005852, 4.67682, 0.006296, 
0, 0.000204, 0.005519, 3.48265, 0.005833, 
0, 0.000204, 0.005648, 6.16198, 0.007333, 
0, 0.000204, 0.004908, 3.71667, 0.005888, 
0, 0.000186, 0.005592, 4.23274, 0.006759, 
0, 0.000203, 0.005037, 3.82863, 0.006278, 
0, 0.000222, 0.004926, 3.64432, 0.006186, 
0, 0.000297, 0.006333, 5.54791, 0.111741, 
0, 0.000241, 0.005518, 4.93548, 0.007296, 
0, 0.000278, 0.00576, 3.79852, 0.007833, 
0, 0.00037, 0.009055, 3.95546, 0.00763, 
5.30485, 0.000222, 0.004982, 2.34328, 0.006686, 
0, 0.000203, 0.005444, 7.72781, 0.00713, 
0, 0.000185, 0.005037, 2.46033, 0.006352, 
0, 0.000203, 0.00537, 2.32831, 0.006667, 
0, 0.000481, 0.013185, 2.39157, 0.008556, 
0, 0.000204, 0.005518, 2.34389, 0.009019, 
0, 0.000222, 0.005982, 6.24122, 0.006352, 
0, 0.000204, 0.031, 2.15724, 0.006241, 
0, 0.000222, 0.005593, 2.61626, 0.022074, 
0, 0.000277, 0.005592, 2.31974, 0.007778, 
4.84152, 0.000259, 0.005037, 2.93856, 0.006852, 
0, 0.000222, 0.005296, 3.32102, 0.006389, 
0, 0.000259, 0.005092, 2.81435, 0.006407, 
0, 0.000222, 0.005352, 2.62602, 0.00587, 
0, 0.000185, 0.005463, 2.68207, 0.006407, 
0, 0.000186, 0.004945, 2.84813, 0.00676, 
0, 0.000296, 0.005722, 3.46245, 0.00813, 
0, 0.000185, 0.00574, 2.8182, 0.006704, 
0, 0.00024, 0.005592, 3.1367, 0.006278, 
0, 0.000315, 0.006871, 3.52543, 0.007685, 
6.33596, 0.00024, 0.005203, 2.32665, 0.006519, 
0, 0.000203, 0.005426, 3.53759, 0.006296, 
0, 0.000259, 0.005778, 2.7035, 0.006574, 
0, 0.000222, 0.005741, 2.4265, 0.005981, 
0, 0.000222, 0.005537, 2.29722, 0.006241, 
0, 0.00024, 0.005592, 2.31313, 0.011926, 
0, 0.000241, 0.005982, 2.42748, 0.007686, 
0, 0.000185, 0.005685, 2.52485, 0.007407, 
0, 0.000204, 0.005444, 2.36343, 0.00687, 
0, 0.000315, 0.005426, 1.89398, 0.006852, 
5.23889, 0.000185, 0.005315, 1.79513, 0.005723, 
0, 0.000186, 0.006, 1.79935, 0.007111, 
0, 0.000241, 0.005851, 1.57469, 0.006759, 
0, 0.000185, 0.005704, 1.92444, 0.007796, 
0, 0.000204, 0.00526, 1.60295, 0.006389, 
0, 0.000185, 0.028685, 1.79811, 0.007741, 
0, 0.000241, 0.006426, 1.62411, 0.00713, 
0, 0.000185, 0.005759, 1.9515, 0.008277, 
0, 0.000259, 0.005944, 1.70413, 0.006982, 
6.37006, 0.000259, 0.00576, 2.22978, 0.006407, 
0, 0.000204, 0.005815, 1.61174, 0.006037, 
0, 0.000222, 0.005741, 2.10326, 0.005704, 
0, 0.000204, 0.00537, 1.68239, 0.006149, 
0, 0.00026, 0.005389, 2.19028, 0.006092, 
0, 0.000204, 0.005204, 1.80572, 0.006463, 
0, 0.000203, 0.005667, 1.67037, 0.007, 
0, 0.000481, 0.006462, 5.92652, 0.00637, 
0, 0.000204, 0.005796, 1.6438, 0.007074, 
0, 0.000222, 0.00613, 1.87956, 0.006371, 
0, 0.000315, 0.006519, 2.10083, 0.01413, 
6.13537, 0.000186, 0.00526, 1.67274, 0.006574, 
0, 0.000204, 0.005852, 1.75161, 0.006204, 
0, 0.000241, 0.005389, 1.68039, 0.006611, 
0, 0.000186, 0.005481, 1.79341, 0.006463, 
0, 0.000185, 0.005389, 1.68028, 0.006297, 
0, 0.000222, 0.005833, 1.99693, 0.006629, 
0, 0.000334, 0.006203, 2.30306, 0.005945, 
0, 0.000296, 0.005555, 1.88532, 0.006667, 
0, 0.000222, 0.005592, 1.92435, 0.006648, 
0, 0.000371, 0.008426, 3.33309, 0.006074, 
5.052, 0.000223, 0.006019, 1.65332, 0.0065, 
0, 0.000223, 0.005278, 1.68043, 0.006296, 
0, 0.000185, 0.005426, 1.77478, 0.005852, 
0, 0.00026, 0.005315, 1.84039, 0.006296, 
0, 0.000185, 0.005648, 1.61572, 0.006352, 
0, 0.000296, 0.005555, 1.64524, 0.011111, 
0, 0.000277, 0.005926, 1.64156, 0.006648, 
0, 0.000222, 0.006185, 1.62587, 0.006315, 
0, 0.000296, 0.015112, 1.84035, 0.007277, 
0, 0.000222, 0.005129, 1.94467, 0.018278, 
6.71883, 0.000241, 0.005278, 1.7422, 0.006222, 
0, 0.000222, 0.005445, 1.69967, 0.00663, 
0, 0.00026, 0.005334, 1.77943, 0.005907, 
0, 0.000204, 0.00587, 1.70274, 0.006093, 
0, 0.000204, 0.010148, 1.77067, 0.006148, 
0, 0.000185, 0.0055, 1.72602, 0.971482, 
0, 0.000259, 0.005352, 1.87231, 0.007074, 
0, 0.000259, 0.023852, 1.7093, 0.018444, 
0, 0.000223, 0.005907, 1.86137, 0.006889, 
0, 0.000407, 0.006129, 1.81533, 0.007241, 
7.29463, 0.000315, 0.005296, 1.71963, 0.006741, 
0, 0.000222, 0.005463, 1.69685, 0.006815, 
0, 0.000222, 0.005629, 1.6212, 0.006445, 
0, 0.000278, 0.005482, 1.6557, 0.006408, 
0, 0.000204, 0.005315, 1.66502, 0.006334, 
0, 0.00024, 0.00537, 1.79498, 0.007278, 
0, 0.000259, 0.005963, 1.59919, 0.005796, 
0, 0.000203, 0.005666, 1.7378, 0.006093, 
0, 0.000204, 0.005537, 1.58939, 0.006833, 
0, 0.000463, 0.012019, 4.19791, 0.006741, 
5.37474, 0.000167, 0.005222, 2.67037, 0.006296, 
0, 0.000222, 0.004944, 2.79707, 0.015704, 
0, 0.000185, 0.005352, 2.37156, 0.006093, 
0, 0.000259, 0.0055, 2.71337, 0.006204, 
0, 0.000296, 0.006, 2.75606, 0.00626, 
0, 0.000278, 0.005629, 2.68637, 0.008667, 
0, 0.000259, 0.00576, 2.68802, 0.007074, 
0, 0.000204, 0.005389, 2.56896, 0.006741, 
0, 0.000204, 0.005686, 2.70911, 0.006852, 
0, 0.00063, 0.012278, 1.84922, 0.006778, 
4.99043, 0.000185, 0.005111, 1.58261, 0.006982, 
0, 0.000222, 0.02413, 1.64524, 0.006, 
0, 0.000204, 0.005389, 1.70524, 0.006722, 
0, 0.000204, 0.005908, 1.7108, 0.006259, 
0, 0.000185, 0.005463, 1.69085, 0.006407, 
0, 0.000204, 0.005314, 1.70833, 0.021667, 
0, 0.000222, 0.006315, 2.2718, 0.007092, 
0, 0.000223, 0.005741, 4.76943, 0.008611, 
0, 0.000222, 0.005834, 1.74115, 0.007129, 
0, 0.000204, 0.038722, 2.22989, 0.007129, 
0, 0.000518, 0.007352, 6.19324, 0.006092, 
4.55476, 0.000185, 0.004889, 3.49181, 0.006982, 
0, 0.000278, 0.005611, 3.42393, 0.007648, 
0, 0.000185, 0.005611, 3.73156, 0.006148, 
0, 0.000259, 0.006296, 3.37789, 0.006852, 
0, 0.000241, 0.005352, 7.27739, 0.018667, 
0, 0.00026, 0.005963, 4.93, 0.006593, 
0, 0.000222, 0.0055, 3.5222, 0.006833, 
0, 0.000204, 0.0055, 3.50557, 0.006278, 
0, 0.000223, 0.005592, 1.96663, 0.007129, 
4.38631, 0.000408, 0.00576, 1.59754, 0.00613, 
0, 0.000222, 0.007482, 1.6103, 0.006315, 
0, 0.000259, 0.007333, 2.65124, 0.0075, 
0, 0.00024, 0.007222, 2.45202, 0.007926, 
0, 0.000278, 0.007296, 2.50287, 0.008019, 
0, 0.000334, 0.007259, 2.62098, 0.019075, 
0, 0.000556, 0.011519, 2.8257, 0.007352, 
0, 0.000278, 0.00724, 2.42469, 0.008148, 
0, 0.000259, 0.006907, 2.57709, 0.010371, 
0, 0.000204, 0.007315, 2.43082, 0.008018, 
0, 0.000241, 0.008815, 2.53389, 0.00713, 
6.01924, 0.000296, 0.00813, 4.6002, 0.007389, 
0, 0.000315, 0.005463, 2.33772, 0.006612, 
0, 0.000222, 0.006037, 2.43369, 0.006408, 
0, 0.000222, 0.0055, 3.30156, 0.006297, 
0, 0.000203, 0.005685, 2.62885, 0.008389, 
0, 0.000222, 0.006018, 2.62272, 0.006667, 
0, 0.000222, 0.005352, 2.487, 0.006148, 
0, 0.000203, 0.006185, 2.60845, 0.006426, 
4.97817, 0.000241, 0.006111, 3.12615, 0.006389, 
0, 0.000185, 0.005834, 2.42665, 0.006518, 
0, 0.000222, 0.0055, 2.99574, 0.006092, 
0, 0.000297, 0.005574, 2.3813, 0.005963, 
0, 0.00026, 0.0055, 2.74956, 0.006314, 
0, 0.000241, 0.005352, 2.45548, 0.006444, 
0, 0.000222, 0.005148, 2.61181, 0.016741, 
0, 0.000204, 0.005445, 2.64841, 0.006648, 
0, 0.000241, 0.005611, 2.53387, 0.006297, 
0, 0.000222, 0.005056, 2.40663, 0.006722, 
0, 0.000204, 0.006185, 1.87598, 0.006944, 
4.78889, 0.000223, 0.005, 1.54739, 0.006148, 
0, 0.000185, 0.005241, 1.59763, 0.006371, 
0, 0.000203, 0.005166, 1.55583, 0.006315, 
0, 0.000203, 0.005278, 1.58957, 0.005778, 
0, 0.000241, 0.00537, 1.55776, 0.006111, 
0, 0.000186, 0.005185, 1.6068, 0.020759, 
0, 0.000241, 0.006667, 1.68169, 0.006259, 
0, 0.000203, 0.037796, 2.38185, 0.00663, 
0, 0.000259, 0.005556, 2.20041, 0.007277, 
0, 0.000593, 0.006518, 4.8933, 0.01963, 
5.27941, 0.000185, 0.005185, 2.95626, 0.007056, 
0, 0.00026, 0.005278, 3.37559, 0.005871, 
0, 0.00024, 0.005352, 3.08689, 0.006667, 
0, 0.000185, 0.005667, 2.68683, 0.006019, 
0, 0.000167, 0.005519, 2.94106, 0.006463, 
0, 0.000351, 0.005463, 2.77954, 0.008148, 
0, 0.000259, 0.007593, 3.07004, 0.005814, 
0, 0.000222, 0.005982, 2.96415, 0.006703, 
0, 0.00026, 0.005797, 3.04513, 0.014575, 
4.47776, 0.000222, 0.005445, 1.76645, 0.007, 
0, 0.000203, 0.00487, 1.62665, 0.006018, 
0, 0.000204, 0.0055, 1.7865, 0.006092, 
0, 0.000185, 0.005537, 1.55691, 0.006148, 
0, 0.000259, 0.005185, 1.66196, 0.006593, 
0, 0.000204, 0.00524, 1.58576, 0.006388, 
0, 0.000222, 0.005352, 1.75744, 0.01113, 
0, 0.00026, 0.005722, 1.90404, 0.0065, 
0, 0.000259, 0.005204, 1.7238, 0.00713, 
0, 0.000445, 0.00537, 1.73059, 0.006741, 
0, 0.000444, 0.005982, 2.18522, 0.006982, 
6.77967, 0.000241, 0.006482, 1.63867, 0.006759, 
0, 0.000223, 0.005777, 1.8427, 0.006074, 
0, 0.000241, 0.007519, 1.6548, 0.007926, 
0, 0.000185, 0.00563, 1.67411, 0.006371, 
0, 0.000222, 0.005981, 1.6788, 0.006093, 
0, 0.000203, 0.005463, 1.81411, 0.007888, 
0, 0.000241, 0.005889, 1.65644, 0.006723, 
0, 0.000204, 0.006426, 1.81954, 0.007426, 
0, 0.000241, 0.005315, 1.63174, 0.006463, 
0, 0.000277, 0.006889, 1.97541, 0.006185, 
5.40174, 0.000186, 0.00526, 1.80717, 0.006074, 
0, 0.000241, 0.005834, 1.72976, 0.006704, 
0, 0.000222, 0.00537, 1.56656, 0.007112, 
0, 0.000204, 0.00537, 1.75911, 0.006537, 
0, 0.000204, 0.005426, 1.61648, 0.0075, 
0, 0.000222, 0.005481, 1.695, 0.007056, 
0, 0.000259, 0.005463, 1.69806, 0.008926, 
0, 0.000352, 0.005426, 1.75702, 0.007149, 
0, 0.000203, 0.005167, 1.59448, 0.007056, 
0, 0.000944, 0.011852, 2.44672, 0.0065, 
4.74259, 0.0005, 0.005074, 1.78272, 0.006222, 
0, 0.000203, 0.005463, 1.59674, 0.006814, 
0, 0.000426, 0.005408, 1.66448, 0.005852, 
0, 0.000204, 0.005278, 1.59354, 0.006908, 
0, 0.00024, 0.005574, 1.87976, 0.006778, 
0, 0.000203, 0.005723, 1.6365, 0.015296, 
0, 0.000223, 0.005889, 1.76548, 0.00726, 
0, 0.000296, 0.005871, 2.14754, 0.006574, 
0, 0.000259, 0.005556, 1.727, 0.006537, 
0, 0.000204, 0.005778, 2.00252, 0.006926, 
6.13474, 0.000278, 0.024908, 1.68198, 0.006759, 
0, 0.000185, 0.005592, 1.66685, 0.006389, 
0, 0.000186, 0.006018, 1.81556, 0.006741, 
0, 0.000222, 0.005907, 1.60493, 0.006611, 
0, 0.000203, 0.005629, 1.73294, 0.006574, 
0, 0.000278, 0.022463, 1.58132, 0.007129, 
0, 0.000241, 0.006055, 3.53569, 0.006352, 
0, 0.000222, 0.005259, 1.6205, 0.006389, 
0, 0.000203, 0.006037, 1.86322, 0.006833, 
0, 0.000278, 0.005352, 2.17369, 0.01, 
8.21578, 0.000222, 0.00526, 1.84917, 0.006611, 
0, 0.000259, 0.005426, 1.63763, 0.006259, 
0, 0.000204, 0.00613, 1.7782, 0.005704, 
0, 0.000223, 0.005186, 1.74346, 0.006741, 
0, 0.000241, 0.005371, 1.79343, 0.006352, 
0, 0.000296, 0.005759, 1.64194, 0.006611, 
0, 0.00024, 0.005926, 1.92991, 0.006204, 
0, 0.000259, 0.005222, 1.74483, 0.005834, 
0, 0.000185, 0.005833, 1.69404, 0.007741, 
0, 0.0005, 0.01013, 1.84319, 0.007148, 
5.52711, 0.000241, 0.004889, 1.59348, 0.006278, 
0, 0.000222, 0.005685, 1.80852, 0.005981, 
0, 0.000204, 0.0055, 1.5705, 0.00663, 
0, 0.000185, 0.005148, 1.74578, 0.00674, 
0, 0.000185, 0.005351, 1.70839, 0.00587, 
0, 0.000296, 0.005408, 1.74137, 0.006426, 
0, 0.000185, 0.005815, 1.73691, 0.008092, 
0, 0.000278, 0.024093, 1.85413, 0.006852, 
0, 0.000222, 0.005741, 1.81259, 0.007388, 
0, 0.000203, 0.005333, 2.65626, 0.006222, 
6.02202, 0.000204, 0.005333, 2.62724, 0.00663, 
0, 0.000204, 0.005555, 2.69752, 0.006759, 
0, 0.000186, 0.005463, 2.55404, 0.006315, 
0, 0.000223, 0.004963, 2.58824, 0.006741, 
0, 0.000241, 0.005389, 2.37941, 0.006741, 
0, 0.000222, 0.005556, 2.63161, 0.018649, 
0, 0.000278, 0.006111, 2.69207, 0.007204, 
0, 0.00024, 0.005703, 2.6875, 0.006426, 
0, 0.000203, 0.00526, 2.46228, 0.007, 
0, 0.000259, 0.005351, 3.6305, 0.006834, 
7.42789, 0.000204, 0.004778, 2.91465, 0.006648, 
0, 0.000315, 0.005445, 2.72624, 0.006, 
0, 0.000241, 0.005444, 3.1183, 0.005759, 
0, 0.000222, 0.005388, 2.63896, 0.00637, 
0, 0.000222, 0.005426, 2.9238, 0.006518, 
0, 0.00024, 0.005204, 2.8125, 0.006055, 
0, 0.000333, 0.006296, 6.26611, 0.006352, 
0, 0.000482, 0.006111, 3.09867, 0.00637, 
0, 0.000222, 0.005296, 2.9347, 0.006629, 
0, 0.000277, 0.005444, 2.96493, 0.007166, 
0, 0.000575, 0.012315, 2.59346, 0.007074, 
5.42343, 0.000204, 0.005333, 1.68482, 0.006241, 
0, 0.000203, 0.00563, 1.66472, 0.006204, 
0, 0.000222, 0.005834, 1.79082, 0.0065, 
0, 0.000222, 0.005926, 1.61445, 0.006704, 
0, 0.000203, 0.00563, 1.87328, 0.007222, 
0, 0.000278, 0.006241, 2.13485, 0.006203, 
0, 0.000315, 0.005463, 1.67369, 0.006593, 
0, 0.000203, 0.006055, 1.70387, 0.006797, 
0, 0.000408, 0.007333, 1.97128, 0.006759, 
7.37144, 0.000333, 0.005797, 1.5817, 0.006426, 
0, 0.000185, 0.005722, 1.74463, 0.005982, 
0, 0.000204, 0.005, 1.55567, 0.006278, 
0, 0.000185, 0.005759, 1.69074, 0.006463, 
0, 0.000185, 0.00526, 1.66204, 0.006148, 
0, 0.000223, 0.005111, 1.67509, 0.017204, 
0, 0.000259, 0.005889, 1.61231, 0.00626, 
0, 0.000204, 0.023056, 1.64395, 0.005981, 
0, 0.000222, 0.0055, 1.63855, 0.006056, 
0, 0.000222, 0.007222, 2.45363, 0.006574, 
5.78537, 0.000204, 0.0115, 2.18241, 0.006611, 
0, 0.00024, 0.005111, 1.68707, 0.006241, 
0, 0.000222, 0.006611, 1.7255, 0.005704, 
0, 0.000222, 0.005425, 1.60526, 0.006019, 
0, 0.00024, 0.005444, 1.56893, 0.006388, 
0, 0.00026, 0.005537, 1.60004, 0.01537, 
0, 0.000241, 0.006388, 1.82144, 0.005556, 
0, 0.00024, 0.005574, 1.66641, 0.006667, 
0, 0.000185, 0.005945, 1.73854, 0.007648, 
0, 0.000315, 0.005407, 3.43615, 0.022389, 
6.22965, 0.000185, 0.005574, 1.70617, 0.006759, 
0, 0.000204, 0.005333, 2.05454, 0.006315, 
0, 0.000222, 0.005629, 1.7388, 0.006981, 
0, 0.000204, 0.005722, 1.65337, 0.005963, 
0, 0.000204, 0.005722, 1.97406, 0.006277, 
0, 0.000223, 0.005593, 1.70339, 0.007611, 
0, 0.00024, 0.006185, 1.66904, 0.009944, 
0, 0.000203, 0.005703, 1.83894, 0.00676, 
0, 0.000185, 0.00563, 1.71302, 0.007055, 
0, 0.000259, 0.0065, 2.26398, 0.007871, 
8.02493, 0.000222, 0.005315, 1.80702, 0.006259, 
0, 0.000241, 0.0055, 1.62037, 0.006519, 
0, 0.000296, 0.005834, 1.64006, 0.00587, 
0, 0.000223, 0.005425, 1.5712, 0.006648, 
0, 0.000204, 0.005686, 2.56461, 0.005944, 
0, 0.000222, 0.005555, 1.62054, 0.009982, 
0, 0.000222, 0.006463, 2.79504, 0.00674, 
0, 0.000204, 0.005703, 3.01659, 0.006963, 
0, 0.000203, 0.00537, 1.90907, 0.006556, 
0, 0.000685, 0.012907, 2.1192, 0.007167, 
5.79496, 0.000185, 0.004926, 1.66293, 0.006315, 
0, 0.000278, 0.024037, 1.75735, 0.006148, 
0, 0.000223, 0.005611, 1.54413, 0.006315, 
0, 0.000222, 0.005352, 1.67287, 0.005833, 
0, 0.000277, 0.005352, 1.60456, 0.006259, 
0, 0.000167, 0.005185, 1.75265, 0.010352, 
0, 0.000555, 0.012444, 2.55867, 0.006333, 
0, 0.000222, 0.005741, 1.79256, 0.007111, 
0, 0.000297, 0.00737, 1.8633, 0.007722, 
0, 0.000389, 0.007444, 2.72395, 0.019056, 
4.50261, 0.000185, 0.005389, 1.66591, 0.007055, 
0, 0.000204, 0.005259, 1.60445, 0.006537, 
0, 0.000204, 0.006334, 2.01085, 0.007537, 
0, 0.00024, 0.005889, 2.30219, 0.007018, 
0, 0.000203, 0.005648, 1.79393, 0.007259, 
0, 0.000222, 0.005129, 1.63265, 0.006629, 
0, 0.00074, 0.013963, 6.61589, 0.007741, 
0, 0.000222, 0.00637, 2.09556, 0.011963, 
0, 0.000223, 0.006426, 3.26591, 0.015574, 
0, 0.000333, 0.006055, 1.91722, 0.007389, 
6.93468, 0.000444, 0.007241, 9.26043, 0.00737, 
0, 0.000352, 0.006314, 4.94956, 0.006129, 
